ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
165.124.130.jhd,2017-06-30,00:00:00,0.0,882835.0,0001209191-06-014538,.txt,200.0,28282.0,0.0,0.0,0.0,10.0,0.0,
18.85.22.afh,2017-06-30,00:00:00,0.0,1267813.0,0001047469-14-006599,-index.htm,200.0,2854.0,1.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:00,0.0,1105184.0,0001209191-12-033035,xslF345X03/c29042_4x0.xml,301.0,685.0,0.0,0.0,0.0,10.0,0.0,
185.25.32.fgi,2017-06-30,00:00:00,0.0,879407.0,0001181431-14-006089,xslF345X01/rrd402026.xml,200.0,17644.0,0.0,0.0,0.0,10.0,0.0,
188.163.72.idh,2017-06-30,00:00:00,0.0,1028394.0,0000926274-05-000126,-index.htm,200.0,2736.0,1.0,0.0,0.0,1.0,0.0,
188.163.72.idh,2017-06-30,00:00:00,0.0,1028394.0,0000926274-05-000131,-index.htm,200.0,2847.0,1.0,0.0,0.0,1.0,0.0,
188.163.72.idh,2017-06-30,00:00:00,0.0,1028394.0,0000926274-04-000152,-index.htm,200.0,2793.0,1.0,0.0,0.0,1.0,0.0,
188.163.72.idh,2017-06-30,00:00:00,0.0,1028426.0,0001000096-97-000418,.txt,200.0,44042.0,0.0,0.0,0.0,9.0,0.0,
198.199.84.bfb,2017-06-30,00:00:00,0.0,1116463.0,0001209784-17-000052,edgar.xml,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
198.199.84.bfb,2017-06-30,00:00:00,0.0,1295391.0,0001209784-17-000052,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
198.199.84.bfb,2017-06-30,00:00:00,0.0,1295391.0,0001209784-17-000052,-index.htm,200.0,7522.0,1.0,0.0,0.0,10.0,0.0,
207.241.231.iah,2017-06-30,00:00:00,0.0,1025707.0,0001144204-08-047255,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:00,0.0,1073349.0,0001193125-13-351488,.txt,200.0,1539080.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,91388.0,0000091388-15-000053,sfd-20150927_pre.xml,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,1210245.0,0001209191-16-154403,xslF345X03/doc4.xml,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,1355128.0,0001193125-13-399962,ocz-20130831_lab.xml,301.0,677.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,1130713.0,0001179110-15-007583,xslF345X03/edgar.xml,200.0,16454.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,836690.0,0001104659-16-097359,a16-2007_1ex31d2.htm,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:00,0.0,836690.0,0001104659-16-097359,a16-2007_110q.htm,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.ddh,2017-06-30,00:00:00,0.0,39368.0,0001225208-17-002410,xslF345X03/doc4.xml,200.0,29751.0,0.0,0.0,0.0,10.0,0.0,
